tweet_id,in_reply_to_status_id,in_reply_to_user_id,retweeted_status_id,retweeted_status_user_id,timestamp,source,expanded_urls,v2,v1,,
24018801307,,,,,2010-09-09 15:21:41 +0000,web,,THING R GOOD THANX GOT EXAMS IN MARCH IVE DONE NO REVISION? IS FRAN STILL WITH BOYF? IVE GOTTA INTERVIW 4 EXETER BIT WORRIED!x,ham,,
23993584459,23993393844,11975412,,,2010-09-09 09:05:27 +0000,web,,Thanks for ve lovely wisheds. You rock,ham,,
23245871753,,,,,2010-09-07 15:18:03 +0000,web,,Wat so late still early mah. Or we juz go 4 dinner lor. Aiya i dunno...,ham,,
22864020730,,,22793072063,2890961,2010-09-03 05:51:33 +0000,web,,Its ok.  i just askd did u knw tht no?,ham,,
22499181567,,,,,2010-08-30 05:18:27 +0000,web,,Don‰Û÷t give a flying monkeys wot they think and I certainly don‰Û÷t mind. Any friend of mine and all that!,ham,,
22250684938,22247781101,7678512,,,2010-08-27 08:33:29 +0000,web,,That's good  because I need drugs,ham,,
22195832873,,,,,2010-08-26 17:27:34 +0000,web,,CLAIRE here am havin borin time & am now alone U wanna cum over 2nite? Chat now 09099725823 hope 2 C U Luv CLAIRE xx Callså£1/minmoremobsEMSPOBox45PO139WA,spam,,
21983777545,21982525110,71432141,,,2010-08-24 08:07:33 +0000,web,,09066362231 URGENT! Your mobile No 07xxxxxxxxx won a å£2 000 bonus caller prize on 02/06/03! this is the 2nd attempt to reach YOU! call 09066362231 ASAP!,spam,,
21829085149,21819209897,34635852,,,2010-08-22 13:21:36 +0000,"<a href=""http://twidroyd.com"" rel=""nofollow"">twidroyd (original)</a>",,I wont touch you with out your permission.,ham,,
21751968692,,,,,2010-08-21 14:23:31 +0000,"<a href=""http://twidroyd.com"" rel=""nofollow"">twidroyd (original)</a>",,Just sent you an email ‰ÛÒ to an address with incomm in it  is that right?,ham,,
21558085736,21553036975,747153,,,2010-08-19 07:15:55 +0000,web,,Why you keeping me away like this,ham,,
21467855839,21467670158,15105039,,,2010-08-18 06:09:49 +0000,web,,Ok...,ham,,
21382460805,,,,,2010-08-17 06:43:14 +0000,web,,I told your number to gautham..,ham,,
21324249966,,,,,2010-08-16 15:40:33 +0000,"<a href=""http://twidroyd.com"" rel=""nofollow"">twidroyd (original)</a>",,In the end she might still vomit but its okay. Not everything will come out.,ham,,
21159303041,,,,,2010-08-14 15:50:40 +0000,web,,I'm putting it on now. It should be ready for  &lt;TIME&gt; ,ham,,
21053646576,21051776098,7800462,,,2010-08-13 10:34:47 +0000,web,,Don no da:)whats you plan?,ham,,
20963041551,20892656598,34635852,,,2010-08-12 09:54:10 +0000,"<a href=""http://twidroyd.com"" rel=""nofollow"">twidroyd (original)</a>",,Wen ur lovable bcums angry wid u  dnt take it seriously.. Coz being angry is d most childish n true way of showing deep affection  care n luv!.. kettoda manda... Have nice day da.,ham,,
20613271105,,,,,2010-08-08 07:46:30 +0000,"<a href=""http://twidroyd.com"" rel=""nofollow"">twidroyd (original)</a>",,Hey sweet  I was wondering when you had a moment if you might come to me ? I want to send a file to someone but it won't go over yahoo for them because their connection sucks  remember when you set up that page for me to go to and download the format disc ? Could you tell me how to do that ? Or do you know some other way to download big files ? Because they can download stuff directly from the internet. Any help would be great  my prey ... *teasing kiss*,ham,,
20557604501,20522297479,69532075,,,2010-08-07 15:07:16 +0000,web,,Our brand new mobile music service is now live. The free music player will arrive shortly. Just install on your phone to browse content from the top artists.,spam,,
20476419302,20476035068,824065,,,2010-08-06 15:14:46 +0000,web,,I thk u dun haf 2 hint in e forum already lor... Cos i told ron n darren is going 2 tell shuhui.,ham,,
20365597631,,,,,2010-08-05 05:44:29 +0000,web,,No screaming means shouting..,ham,,
20123355213,,153501569,,,2010-08-02 07:56:34 +0000,web,,Unfortunately i've just found out that we have to pick my sister up from the airport that evening so don't think i'll be going out at all. We should try to go out one of th,ham,,
20048523745,,,,,2010-08-01 06:13:25 +0000,web,,All sounds good. Fingers . Makes it difficult to type,ham,,
19994316497,,,,,2010-07-31 14:19:04 +0000,"<a href=""http://twidroyd.com"" rel=""nofollow"">twidroyd (original)</a>",,Now press conference da:),ham,,
19816938447,19812152628,14257813,,,2010-07-29 10:55:59 +0000,web,,Bishan lar nearer... No need buy so early cos if buy now i gotta park my car...,ham,,
19803556346,19586110969,13664782,,,2010-07-29 05:53:06 +0000,web,,U too...,ham,,
19584997079,19568162459,4505931,,,2010-07-26 16:15:02 +0000,web,,Wat r u doing?,ham,,
19413421483,19413284189,15684047,,,2010-07-24 10:58:27 +0000,"<a href=""http://twidroyd.com"" rel=""nofollow"">twidroyd (original)</a>",,Dude just saw a parked car with its sunroof popped up. Sux,ham,,
19412580666,,,19408469456,15736190,2010-07-24 10:37:16 +0000,"<a href=""http://twidroyd.com"" rel=""nofollow"">twidroyd (original)</a>",,whatever  im pretty pissed off.,ham,,
19055235484,,,,,2010-07-21 06:03:26 +0000,web,,Ur cash-balance is currently 500 pounds - to maximize ur cash-in now send GO to 86688 only 150p/msg. CC 08718720201 HG/Suite342/2Lands Row/W1J6HL,spam,,
18907313201,,,18903466559,7051152,2010-07-19 10:54:43 +0000,web,,Remember all those whom i hurt during days of satanic imposter in me.need to pay a price so be it.may destiny keep me going and as u said pray that i get the mind to get over the same.,ham,,
18504503148,18503682427,40273473,,,2010-07-14 08:17:52 +0000,web,,Yep  at derek's house now  see you Sunday &lt;3,ham,,
18363379885,18339638496,4505931,,,2010-07-12 15:45:58 +0000,web,,Dont search love  let love find U. Thats why its called falling in love  bcoz U dont force yourself  U just fall and U know there is smeone to hold U... BSLVYL,ham,,
18270851691,,,,,2010-07-11 13:21:57 +0000,web,,Will it help if we propose going back again tomorrow,ham,,
17561933995,,,,,2010-07-02 10:19:23 +0000,web,,URGENT! Your Mobile number has been awarded with a å£2000 prize GUARANTEED. Call 09061790121 from land line. Claim 3030. Valid 12hrs only 150ppm,spam,,
17467536145,17466522722,34635852,,,2010-07-01 04:21:54 +0000,web,,Ok pa. Nothing problem:-),ham,,
17319067008,,,,,2010-06-29 09:00:13 +0000,web,,Jus telling u dat i'll b leaving 4 shanghai on 21st instead so we'll haf more time 2 meet up cya...,ham,,
17234358676,17230263941,16154802,,,2010-06-28 07:17:12 +0000,web,,RT-KIng Pro Video Club>> Need help? info@ringtoneking.co.uk or call 08701237397 You must be 16+ Club credits redeemable at www.ringtoneking.co.uk! Enjoy!,spam,,
17148116521,,,,,2010-06-27 07:03:32 +0000,web,,Did u download the fring app?,ham,,
17083393227,17082696889,824065,,,2010-06-26 10:32:59 +0000,web,,U have a secret admirer who is looking 2 make contact with U-find out who they R*reveal who thinks UR so special-call on 09058094599,spam,,
16987769272,,,,,2010-06-25 04:22:03 +0000,web,,You have been selected to stay in 1 of 250 top British hotels - FOR NOTHING! Holiday Worth å£350! To Claim  Call London 02072069400. Bx 526  SW73SS,spam,,
16704653716,16681154701,8385342,,,2010-06-21 16:19:09 +0000,web,,Hello my little party animal! I just thought I'd buzz you as you were with your friends ...*grins*... Reminding you were loved and send a naughty adoring kiss,ham,,
16676552781,,,,,2010-06-21 07:18:47 +0000,web,,"0A$NETWORKS allow companies to bill for SMS  so they are responsible for their \suppliers\""",spam,,
16558217159,,,,,2010-06-19 16:44:44 +0000,"<a href=""http://twidroyd.com"" rel=""nofollow"">twidroyd (original)</a>",,Sleeping nt feeling well,ham,,
16515905802,,,,,2010-06-19 02:41:46 +0000,web,,Evening * v good if somewhat event laden. Will fill you in  don't you worry ‰Û_ Head * ok but throat * wrecked. See you at six then!,ham,,
16454920991,,,,,2010-06-18 08:10:18 +0000,"<a href=""http://twidroyd.com"" rel=""nofollow"">twidroyd (original)</a>",,For ur chance to win a å£250 cash every wk TXT: ACTION to 80608. T's&C's www.movietrivia.tv custcare 08712405022  1x150p/wk,spam,,
16453968355,16453564471,6497652,,,2010-06-18 07:45:34 +0000,"<a href=""http://twidroyd.com"" rel=""nofollow"">twidroyd (original)</a>",,S:-)if we have one good partnership going we will take lead:),ham,,
16446386883,16446079483,4505931,,,2010-06-18 04:52:25 +0000,web,,Hi if ur lookin 4 saucy daytime fun wiv busty married woman Am free all next week Chat now 2 sort time 09099726429 JANINExx Callså£1/minMobsmoreLKPOBOX177HP51FL,spam,,
16376699581,,,,,2010-06-17 09:49:02 +0000,"<a href=""http://twidroyd.com"" rel=""nofollow"">twidroyd (original)</a>",,So now my dad is gonna call after he gets out of work and ask all these crazy questions.,ham,,
16290761897,16288625799,9819752,,,2010-06-16 07:57:04 +0000,web,,URGENT! We are trying to contact U. Todays draw shows that you have won a å£800 prize GUARANTEED. Call 09050001295 from land line. Claim A21. Valid 12hrs only,spam,,
16132974784,16128319895,7800462,,,2010-06-14 08:30:10 +0000,web,,Lol where do u come up with these ideas?,ham,,
15937827831,,,,,2010-06-11 15:47:58 +0000,web,,HI BABE U R MOST LIKELY TO BE IN BED BUT IM SO SORRY ABOUT TONIGHT! I REALLY WANNA SEE U TOMORROW SO CALL ME AT 9. LOVE ME XXX,ham,,
15838312336,15769859546,5951612,,,2010-06-10 09:13:45 +0000,web,,Free Top ringtone -sub to weekly ringtone-get 1st week free-send SUBPOLY to 81618-?3 per week-stop sms-08718727870,spam,,
15704259017,15693876436,34635852,,,2010-06-08 12:57:20 +0000,web,,Weightloss! No more girl friends. Make loads of money on ebay or something. And give thanks to God.,ham,,
15613173484,15611406440,5951612,,,2010-06-07 07:15:25 +0000,"<a href=""http://twidroid.com"" rel=""nofollow"">twidroid</a>",,Hai priya are you right. What doctor said pa. Where are you.,ham,,
15475539451,,,,,2010-06-05 08:26:49 +0000,web,,I have lost 10 kilos as of today!,ham,,
15030234163,,,,,2010-05-30 08:52:34 +0000,web,,Was doing my test earlier. I appreciate you. Will call you tomorrow.,ham,,
14959122246,14958547119,15154429,,,2010-05-29 06:14:12 +0000,"<a href=""http://twidroid.com"" rel=""nofollow"">twidroid</a>",,o turns out i had stereo love on mi phone under the unknown album.,ham,,
14378741946,,,,,2010-05-20 18:40:06 +0000,web,,WOW! The Boys R Back. TAKE THAT 2007 UK Tour. Win VIP Tickets & pre-book with VIP Club. Txt CLUB to 81303. Trackmarque Ltd info@vipclub4u.,spam,,
13971873651,,,,,2010-05-14 11:48:41 +0000,web,,Thought praps you meant another one. Goodo! I'll look tomorrow ,ham,,
13499286578,13498692314,21916561,,,2010-05-06 17:38:39 +0000,web,,I went to project centre,ham,,
13075787252,13075409288,13831362,,,2010-04-29 15:53:37 +0000,web,,K  can that happen tonight?,ham,,
12873144781,12870792284,3688451,,,2010-04-26 09:16:33 +0000,web,,I cant pick the phone right now. Pls send a message,ham,,
12632889210,,,,,2010-04-22 11:16:38 +0000,web,,"\EY! CALM DOWNON THEACUSATIONS.. ITXT U COS IWANA KNOW WOTU R DOIN AT THEW/END... HAVENTCN U IN AGES..RING ME IF UR UP4 NETHING SAT.LOVE J XXX.\""""",ham,,
12510084380,,,,,2010-04-20 11:08:20 +0000,web,,I think u have the wrong number.,ham,,
12446122143,12446057962,14197636,,,2010-04-19 09:00:55 +0000,web,,Give one miss from that number please,ham,,
12265913044,12265402490,668423,,,2010-04-16 05:04:06 +0000,web,,Miss ya  need ya  want ya  love ya.,ham,,
12201986200,,,,,2010-04-15 03:23:19 +0000,web,,Sometimes Heart Remembrs someone Very much... Forgets someone soon... Bcoz Heart will not like everyone. But liked ones will be Remembered Everytime... BSLVYL,ham,,
12091533426,,,,,2010-04-13 07:08:47 +0000,web,,K  want us to come by now?,ham,,
12036535611,12036383773,3638911,,,2010-04-12 08:47:54 +0000,web,,Good afternoon sexy buns! How goes the job search ? I wake and you are my first thought as always  my love. I wish your fine and happy and know I adore you!,ham,,
12031814481,11904814995,129642640,,,2010-04-12 05:45:59 +0000,web,,Buy Space Invaders 4 a chance 2 win orig Arcade Game console. Press 0 for Games Arcade (std WAP charge) See o2.co.uk/games 4 Terms + settings. No purchase,spam,,
11648342457,11648175665,19434717,,,2010-04-05 16:20:40 +0000,web,,My uncles in Atlanta. Wish you guys a great semester.,ham,,
11470369831,11427735434,16274011,,,2010-04-02 07:56:12 +0000,web,,Yes:)sura in sun tv.:)lol.,ham,,
11346177238,11295947195,16841732,,,2010-03-31 03:24:24 +0000,web,,WIN: We have a winner! Mr. T. Foley won an iPod! More exciting prizes soon  so keep an eye on ur mobile or visit www.win-82050.co.uk,spam,,
11133041227,,,,,2010-03-27 06:52:14 +0000,web,,Can i get your opinion on something first?,ham,,
10971941187,,,10914872072,1974,2010-03-24 09:52:30 +0000,web,,Ok lor thanx... ÌÏ in school?,ham,,
10868102915,10867253097,824065,,,2010-03-22 11:50:46 +0000,web,,Do have a nice day today. I love you so dearly.,ham,,
10670255802,10612413413,114678057,,,2010-03-18 13:13:09 +0000,web,,"\Getting tickets 4 walsall tue 6 th march. My mate is getting me them on sat. ill pay my treat. Want 2 go. Txt bak .Terry\""""",ham,,
10565982620,10565880695,17533731,,,2010-03-16 11:41:48 +0000,web,,Well i will watch shrek in 3D!!B),ham,,
10517083556,10515190470,12390422,,,2010-03-15 13:23:50 +0000,web,,If you're thinking of lifting me one then no.,ham,,
9931722246,,,,,2010-03-03 16:56:28 +0000,web,,Hey gorgeous man. My work mobile number is. Have a good one babe. Squishy Mwahs.,ham,,
9872770834,,,,,2010-03-02 12:51:46 +0000,web,,What time is ur flight tmr?,ham,,
9633548539,,,,,2010-02-25 16:51:00 +0000,web,,And how's your husband.,ham,,
9539412345,,,9539112583,14719197,2010-02-23 19:37:44 +0000,web,,"\Are you comingdown later?\""""",ham,,
9245506019,,,,,2010-02-17 18:36:41 +0000,web,,FREE NOKIA Or Motorola with upto 12mths 1/2price linerental  500 FREE x-net mins&100txt/mth FREE B'tooth*. Call Mobileupd8 on 08001950382 or call 2optout/D3WV,spam,,
9140924312,,,,,2010-02-15 13:59:24 +0000,web,,This is the 2nd time we have tried 2 contact u. U have won the 750 Pound prize. 2 claim is easy  call 08718726970 NOW! Only 10p per min. BT-national-rate ,spam,,
9017992650,9017409543,12390422,,,2010-02-12 17:32:08 +0000,web,,I hate when she does this. She turns what should be a fun shopping trip into an annoying day of how everything would look in her house.,ham,,
9004105203,9002933655,13567,,,2010-02-12 11:01:55 +0000,web,,The last thing i ever wanted to do was hurt you. And i didn't think it would have. You'd laugh  be embarassed  delete the tag and keep going. But as far as i knew  it wasn't even up. The fact that you even felt like i would do it to hurt you shows you really don't know me at all. It was messy wednesday  but it wasn't bad. The problem i have with it is you HAVE the time to clean it  but you choose not to. You skype  you take pictures  you sleep  you want to go out. I don't mind a few things here and there  but when you don't make the bed  when you throw laundry on top of it  when i can't have a friend in the house because i'm embarassed that there's underwear and bras strewn on the bed  pillows on the floor  that's something else. You used to be good about at least making the bed.,ham,,
8891925845,8891842847,80564429,,,2010-02-10 06:59:15 +0000,web,,Mmmm ... Fuck ... Not fair ! You know my weaknesses ! *grins* *pushes you to your knee's* *exposes my belly and pulls your head to it* Don't forget ... I know yours too *wicked smile*,ham,,
8597128595,,,,,2010-02-03 18:05:21 +0000,web,,Oh ok i didnt know what you meant. Yep i am baby jontin,ham,,
8578628560,8577470539,14197636,,,2010-02-03 07:09:45 +0000,web,,This pen thing is beyond a joke. Wont a Biro do? Don't do a masters as can't do this ever again! ,ham,,
8443107052,,,8439953487,2384071,2010-01-31 06:34:12 +0000,web,,Sorry  I can't help you on this.,ham,,
8407243937,,,,,2010-01-30 10:18:13 +0000,web,,Urgent! Please call 09061743811 from landline. Your ABTA complimentary 4* Tenerife Holiday or å£5000 cash await collection SAE T&Cs Box 326 CW25WX 150ppm,spam,,
8376408899,8376282139,7798232,,,2010-01-29 17:31:22 +0000,web,,CALL 09090900040 & LISTEN TO EXTREME DIRTY LIVE CHAT GOING ON IN THE OFFICE RIGHT NOW TOTAL PRIVACY NO ONE KNOWS YOUR [sic] LISTENING 60P MIN 24/7MP 0870753331018+,spam,,
8367694288,,,,,2010-01-29 13:37:33 +0000,web,,Aight  sounds good. When do you want me to come down?,ham,,
8176661537,,,,,2010-01-25 03:21:14 +0000,web,,My sister got placed in birla soft da:-),ham,,
8079415545,,,8078848926,47080299,2010-01-22 18:29:59 +0000,web,,ELLO BABE U OK?,ham,,
8056657427,,,,,2010-01-22 04:18:06 +0000,web,,For real tho this sucks. I can't even cook my whole electricity is out. And I'm hungry.,ham,,
8024705590,8021312479,16154802,,,2010-01-21 12:06:30 +0000,web,,We not leaving yet. Ok lor then we go elsewhere n eat. U thk...,ham,,
7995391925,7994982278,1270651,,,2010-01-20 18:46:30 +0000,"<a href=""http://twidroid.com"" rel=""nofollow"">twidroid</a>",,I'll be in sch fr 4-6... I dun haf da book in sch... It's at home...,ham,,
7973159386,,,,,2010-01-20 03:43:50 +0000,web,,Omg it could snow here tonite!,ham,,
7821841965,7709679348,15105039,,,2010-01-16 09:28:51 +0000,web,,Jus finished avatar nigro,ham,,
7755146820,,,7754496897,51761829,2010-01-14 17:35:25 +0000,web,,The fact that you're cleaning shows you know why i'm upset. Your priority is constantly \what i want to do,ham,,
7676212245,,,,,2010-01-12 17:33:51 +0000,web,,K...k:)why cant you come here and search job:),ham,,
7631105139,7630876367,12390422,,,2010-01-11 14:34:15 +0000,web,,The battery is for mr adewale my uncle. Aka Egbon,ham,,
7587926549,,,,,2010-01-10 08:52:40 +0000,web,,Nah im goin 2 the wrks with j wot bout u?,ham,,
7396600498,,,,,2010-01-05 07:25:27 +0000,web,,Take something for pain. If it moves however to any side in the next 6hrs see a doctor.,ham,,
7325261260,7296436336,2340481,,,2010-01-03 06:55:30 +0000,web,,it to 80488. Your 500 free text messages are valid until 31 December 2005.,spam,,
7148180851,7060016060,824065,,,2009-12-29 04:44:37 +0000,web,,Even i cant close my eyes you are in me our vava playing umma :-D,ham,,
6948819515,,,,,2009-12-23 01:30:44 +0000,web,,Yes but can we meet in town cos will go to gep and then home. You could text at bus stop. And don't worry we'll have finished by march ‰Û_ ish!,ham,,
6902041297,,,,,2009-12-21 18:58:19 +0000,"<a href=""http://twidroid.com"" rel=""nofollow"">twidroid</a>",,Reply to win å£100 weekly! Where will the 2006 FIFA World Cup be held? Send STOP to 87239 to end service,spam,,
6847681664,,,,,2009-12-20 02:36:15 +0000,"<a href=""http://twidroid.com"" rel=""nofollow"">twidroid</a>",,Hey i will be late... i'm at amk. Need to drink tea or coffee,ham,,
6752606891,,,,,2009-12-17 03:21:06 +0000,web,,No calls..messages..missed calls,ham,,
6606332786,6595616778,19395759,,,2009-12-12 18:59:44 +0000,web,,Free tones Hope you enjoyed your new content. text stop to 61610 to unsubscribe. help:08712400602450p Provided by tones2you.co.uk,spam,,
6276033624,6274706289,12390422,,,2009-12-02 17:56:01 +0000,web,,\YEH I AM DEF UP4 SOMETHING SAT,ham,,
6137347269,6137308642,14369255,,,2009-11-28 08:54:37 +0000,web,,TheMob>Yo yo yo-Here comes a new selection of hot downloads for our members to get for FREE! Just click & open the next link sent to ur fone...,spam,,
6001769161,,,6000657864,14069543,2009-11-24 07:03:30 +0000,web,,Hi here. have birth at on the  to  at 8lb 7oz. Mother and baby doing brilliantly.,ham,,
5977788024,5977155773,824065,,,2009-11-23 14:40:15 +0000,web,,"Beautiful Truth against Gravity.. Read carefully: \Our heart feels light when someone is in it.. But it feels very heavy when someone leaves it..\"" GOODMORNING""",ham,,
5918103573,5917675425,14369255,,,2009-11-21 13:13:39 +0000,web,,Better than bb. If he wont use it  his wife will or them doctor,ham,,
5757551388,5757519754,10437062,,,2009-11-16 05:16:09 +0000,web,,U can WIN å£100 of Music Gift Vouchers every week starting NOW Txt the word DRAW to 87066 TsCs www.ldew.com SkillGame 1Winaweek  age16.150ppermessSubscription,spam,,
5732147414,5717535248,15172661,,,2009-11-15 08:27:27 +0000,web,,No got new job at bar in airport on satsgettin 4.47per hour but means no lie in! keep in touch,ham,,
5706813290,,,,,2009-11-14 11:08:28 +0000,web,,Yes  i'm small kid.. And boost is the secret of my energy..,ham,,
5062422296,5062298905,672813,,,2009-10-22 05:09:19 +0000,web,,Oh sorry please its over,ham,,
5011465662,5010932709,15105039,,,2009-10-20 04:54:32 +0000,web,,Me not waking up until 4 in the afternoon  sup,ham,,
4964304582,,,,,2009-10-18 10:31:12 +0000,web,,No de. But call me after some time. Ill tell you k,ham,,
4908899393,4908724606,10437062,,,2009-10-16 05:03:27 +0000,"<a href=""http://www.htc.com"" rel=""nofollow"">HTC Peep</a>",,Call 09094100151 to use ur mins! Calls cast 10p/min (mob vary). Service provided by AOM  just GBP5/month. AOM Box61 M60 1ER until u stop. Ages 18+ only!,spam,,
4853219720,4846547595,18614595,,,2009-10-14 03:18:57 +0000,web,,Nothing  i got msg frm tht unknown no..,ham,,
4832421368,4804580953,18505391,,,2009-10-13 11:03:01 +0000,web,,Is there any training tomorrow?,ham,,
4713215521,4706466072,16274011,,,2009-10-08 18:01:25 +0000,web,,Who's there say hi to our drugdealer,ham,,
4601736772,4601642532,2340481,,,2009-10-04 12:23:20 +0000,web,,That is wondarfull song,ham,,
4553809550,,,,,2009-10-02 14:35:29 +0000,web,,Hey hun-onbus goin 2 meet him. He wants 2go out 4a meal but I donyt feel like it cuz have 2 get last bus home!But hes sweet latelyxxx,ham,,
4501276163,,,,,2009-09-30 16:42:16 +0000,web,,I'm done oredi...,ham,,
4491934627,4491697891,10437062,,,2009-09-30 07:03:44 +0000,web,,\alright babe,ham,,
4393412630,,824065,,,2009-09-26 13:39:29 +0000,web,,Oh  my love  it's soooo good to hear from you. Omg I missed you so much today. I'm sorry your having problems with the provider but thank you for tming me,ham,,
4311348558,4310527395,10437062,,,2009-09-23 08:32:51 +0000,web,,Are you the cutest girl in the world or what,ham,,
4081566395,,,,,2009-09-18 15:59:56 +0000,web,,Audrie lousy autocorrect,ham,,
4009839828,3982140034,40273473,,,2009-09-15 18:17:15 +0000,web,,Hmmm ... And imagine after you've come home from that having to rub my feet  make me dinner and help me get ready for my date ! Are you sure your ready for that kind of life ?,ham,,
3881984963,3880930709,13831362,,,2009-09-10 05:45:31 +0000,web,,You are a winner you have been specially selected to receive å£1000 cash or a å£2000 award. Speak to a live operator to claim call 087123002209am-7pm. Cost 10p,spam,,
3581651365,,,,,2009-08-27 15:54:54 +0000,web,,Wish u many many returns of the day.. Happy birthday vikky..,ham,,
3536363123,3536097082,40273473,,,2009-08-25 15:14:40 +0000,web,,Do you know when the result.,ham,,
3452309774,,,,,2009-08-21 16:00:56 +0000,web,,Tessy..pls do me a favor. Pls convey my birthday wishes to Nimya..pls dnt forget it. Today is her birthday Shijas,ham,,
3439518119,,,,,2009-08-21 00:57:01 +0000,web,,Your B4U voucher w/c 27/03 is MARSMS. Log onto www.B4Utele.com for discount credit. To opt out reply stop. Customer care call 08717168528,spam,,
3398953958,3387492249,10821682,,,2009-08-19 04:29:05 +0000,web,,Then why you came to hostel.,ham,,
3324422975,,,,,2009-08-15 06:32:15 +0000,web,,You see the requirements please,ham,,
3305434881,,,,,2009-08-14 10:34:39 +0000,web,,Ok. Can be later showing around 8-8:30 if you want + cld have drink before. Wld prefer not to spend money on nosh if you don't mind  as doing that nxt wk.,ham,,
3287260154,,,,,2009-08-13 14:55:21 +0000,web,,Hi kindly give us back our documents which we submitted for loan from STAPATI,ham,,
3266264788,,,,,2009-08-12 14:51:23 +0000,web,,Sad story of a Man - Last week was my b'day. My Wife did'nt wish me. My Parents forgot n so did my Kids . I went to work. Even my Colleagues did not wish. As I entered my cabin my PA said  '' Happy B'day Boss !!''. I felt special. She askd me 4 lunch. After lunch she invited me to her apartment. We went there. She said '' do u mind if I go into the bedroom for a minute ? '' ''OK''  I sed in a sexy mood. She came out 5 minuts latr wid a cake...n My Wife  My Parents  My Kidz  My Friends n My Colleagues. All screaming.. SURPRISE !! and I was waiting on the sofa.. ... ..... ' NAKED...!,ham,,
3178220019,,,,,2009-08-07 14:22:45 +0000,web,,1) Go to write msg 2) Put on Dictionary mode 3)Cover the screen with hand  4)Press  &lt;#&gt; . 5)Gently remove Ur hand.. Its interesting..:),ham,,
3161219516,3160880264,14725793,,,2009-08-06 05:07:46 +0000,web,,Yes.he have good crickiting mind,ham,,
3149214431,3149112433,16274011,,,2009-08-05 17:34:54 +0000,"<a href=""http://friendfeed.com/"" rel=""nofollow"">FriendFeed</a>",,Yavnt tried yet and never played original either,ham,,
3142083660,3142048216,11171002,,,2009-08-05 08:26:29 +0000,web,,Oh k :)why you got job then whats up?,ham,,
3102720695,,,,,2009-08-03 11:32:00 +0000,web,,PS U no ur a grown up now right?,ham,,
2946939497,2946363264,13377022,,,2009-07-31 06:41:21 +0000,"<a href=""http://dev.twitter.com/"" rel=""nofollow"">API</a>",,Oh god. I'm gonna Google nearby cliffs now.,ham,,
2930847759,2930769060,11975412,,,2009-07-30 14:28:39 +0000,web,,Congrats ! Treat pending.i am not on mail for 2 days.will mail once thru.Respect mother at home.check mails.,ham,,
2872645838,2869843211,18891931,,,2009-07-27 16:16:00 +0000,web,,Bring it if you got it,ham,,
2867789321,,,,,2009-07-27 09:12:58 +0000,web,,(And my man carlos is definitely coming by mu tonight  no excuses),ham,,
2865483886,2865376985,16841732,,,2009-07-27 05:13:31 +0000,"<a href=""http://friendfeed.com/"" rel=""nofollow"">FriendFeed</a>",,Usually the body takes care of it buy making sure it doesnt progress. Can we pls continue this talk on saturday.,ham,,
2836653380,2834221842,16375465,,,2009-07-25 12:39:32 +0000,"<a href=""http://friendfeed.com/"" rel=""nofollow"">FriendFeed</a>",,This is one of the days you have a billion classes  right?,ham,,
2815215488,,,,,2009-07-24 08:12:19 +0000,web,,* Will have two more cartons off u and is very pleased with shelves,ham,,
2774031459,,,,,2009-07-22 07:05:08 +0000,web,,Great. I was getting worried about you. Just know that a wonderful and caring person like you will have only the best in life. Know that u r wonderful and God's love is yours.,ham,,
2760715952,2759666109,11171002,,,2009-07-21 16:43:54 +0000,web,,Oh k.k..where did you take test?,ham,,
2755637943,,,,,2009-07-21 10:05:04 +0000,web,,Nothing just getting  by dis name wit different no's..,ham,,
2736278135,2735914819,14568290,,,2009-07-20 09:32:16 +0000,web,,Give her something to drink  if she takes it and doesn't vomit then you her temp might drop. If she  however let me know.,ham,,
2691664534,,,,,2009-07-17 17:14:27 +0000,web,,Nope wif my sis lor... Aft bathing my dog then i can bathe... Looks like it's going 2 rain soon.,ham,,
2667768582,2667708150,15299259,,,2009-07-16 10:43:10 +0000,web,,Back 2 work 2morro half term over! Can U C me 2nite 4 some sexy passion B4 I have 2 go back? Chat NOW 09099726481 Luv DENA Calls å£1/minMobsmoreLKPOBOX177HP51FL,spam,,
2650384601,,,,,2009-07-15 12:54:00 +0000,web,,Den  will e schedule b lk on sun?,ham,,
2610570826,2595897468,14399323,,,2009-07-13 06:36:21 +0000,web,,Here got lots of hair dresser fr china.,ham,,
2548902549,2548814055,19680474,,,2009-07-09 11:35:51 +0000,web,,It should take about  &lt;#&gt;  min,ham,,
2529145869,,,,,2009-07-08 07:13:50 +0000,web,,Finish ... U?,ham,,
2515652264,,,,,2009-07-07 15:41:43 +0000,web,,Haha awesome  I've been to 4u a couple times. Who all's coming?,ham,,
2492234597,2472870162,824065,,,2009-07-06 04:19:21 +0000,"<a href=""http://friendfeed.com/"" rel=""nofollow"">FriendFeed</a>",,Hello! How r u? Im bored. Inever thought id get bored with the tv but I am. Tell me something exciting has happened there? Anything! =/,ham,,
2451412413,,,,,2009-07-03 08:43:15 +0000,web,,Whom you waited for yesterday,ham,,
2450935256,,,,,2009-07-03 07:38:57 +0000,web,,Alex knows a guy who sells mids but he's down in south tampa and I don't think I could set it up before like 8,ham,,
2433048439,2424793118,12935072,,,2009-07-02 05:50:28 +0000,web,,:-( that's not v romantic!,ham,,
2419797249,,,,,2009-07-01 13:21:32 +0000,web,,Draw va?i dont think so:),ham,,
